a,action,reward
9075,1,2
9076,1,0
9077,2,0
9078,3,1
9079,2,0
9080,2,1
9081,3,0
9082,1,2
9083,1,1
9084,3,1
9085,2,0
9086,2,-2
9087,1,2
9088,3,1
9089,1,2
9090,1,1
9091,1,3
9092,1,2
9093,0,1
9094,2,-1
9095,1,3
9096,0,1
9097,2,0
9098,0,-2
9099,2,1
9100,0,-1
9101,1,2
9102,3,1
9103,3,1
9104,3,1
9105,3,2
9106,3,1
9107,2,0
9108,2,1
9109,3,0
9110,2,1
9111,2,-1
9112,0,1
9113,1,0
9114,0,1
9115,0,1
9116,2,1
9117,3,3
9118,3,0
9119,2,0
9120,2,3
9121,0,-1
9122,3,1
9123,3,2
9124,3,1
9125,3,1
9126,3,0
9127,2,1
9128,1,2
9129,1,1
9130,1,3
9131,2,1
9132,2,1
9133,0,0
9134,1,2
9135,2,0
9136,3,1
9137,3,0
9138,2,0
9139,3,0
9140,2,0
9141,1,2
9142,1,1
9143,0,0
9144,0,1
9145,3,3
9146,0,0
9147,3,-1
9148,3,-1
9149,0,1
9150,1,1
9151,1,2
9152,2,1
9153,2,0
9154,3,-1
9155,2,1
9156,1,2
9157,0,0
9158,3,1
9159,3,-3
9160,3,1
9161,3,1
9162,3,1
9163,3,1
9164,2,1
9165,1,-1
9166,0,1
9167,1,2
9168,3,0
9169,1,2
9170,0,0
9171,3,1
9172,2,-2
9173,1,1
9174,2,1
9175,1,1
9176,2,-1
9177,1,0
9178,2,0
9179,0,1
9180,2,-2
9181,0,0
9182,0,-1
9183,2,1
9184,0,3
9185,1,2
9186,3,2
9187,2,1
9188,3,2
9189,3,0
9190,0,0
9191,0,0
9192,0,0
9193,2,-1
9194,3,-1
9195,0,0
9196,2,-4
9197,2,1
9198,2,0
9199,3,1
9200,2,1
9201,1,2
9202,2,-1
9203,1,3
9204,3,-1
9205,2,1
9206,1,2
9207,0,1
9208,1,2
9209,2,1
9210,3,1
9211,1,0
9212,2,-2
9213,0,0
9214,1,1
9215,1,2
9216,3,-1
9217,3,0
9218,0,1
9219,1,2
9220,3,0
9221,0,-1
9222,2,0
9223,2,-1
9224,0,1
9225,3,0
9226,0,2
9227,1,1
9228,0,1
9229,3,1
9230,3,1
9231,0,1
9232,3,0
9233,0,1
9234,3,1
9235,0,1
9236,3,-3
9237,3,0
9238,3,-2
9239,0,0
9240,3,1
9241,3,1
9242,3,1
9243,3,2
9244,2,-3
9245,0,1
9246,0,-2
9247,0,1
9248,0,1
9249,1,2
9250,2,-1
9251,1,1
9252,2,0
9253,1,1
9254,2,0
9255,1,2
9256,2,1
9257,3,1
9258,1,2
9259,2,0
9260,3,1
9261,0,-1
9262,3,1
9263,0,0
9264,3,1
9265,0,0
9266,3,1
9267,2,1
9268,2,-1
9269,3,3
9270,3,0
9271,3,1
9272,3,1
9273,1,2
9274,3,1
9275,1,1
9276,3,0
9277,0,1
9278,2,-4
9279,2,0
9280,0,2
9281,0,-3
9282,2,0
9283,2,-1
9284,3,0
9285,2,-1
9286,3,1
9287,0,0
9288,1,1
9289,1,-1
9290,2,-2
9291,0,1
9292,1,2
9293,1,1
9294,1,1
9295,0,1
9296,3,-2
9297,3,0
9298,3,1
9299,1,3
9300,2,0
9301,3,-2
9302,3,2
9303,3,0
9304,3,0
9305,0,3
9306,1,1
9307,2,3
9308,2,-1
9309,3,0
9310,2,-1
9311,3,1
9312,1,1
9313,3,1
9314,1,2
9315,0,1
9316,1,2
9317,0,1
9318,0,3
9319,2,1
9320,2,1
9321,3,1
9322,0,1
9323,0,1
9324,3,0
9325,1,1
9326,0,1
9327,1,1
9328,3,0
9329,1,0
9330,3,0
9331,3,1
9332,2,1
9333,3,1
9334,0,0
9335,0,1
9336,2,0
9337,0,-1
9338,2,1
9339,1,3
9340,2,-1
9341,3,0
9342,2,-1
9343,3,2
9344,1,1
9345,3,1
9346,3,0
9347,0,1
9348,1,1
9349,2,1
9350,2,1
9351,1,2
9352,3,0
9353,2,1
9354,3,3
9355,0,1
9356,2,-1
9357,2,1
9358,2,0
9359,2,0
9360,2,1
9361,2,1
9362,3,1
9363,0,0
9364,2,1
9365,0,1
9366,3,1
9367,2,1
9368,3,-2
9369,2,1
9370,3,1
9371,0,1
9372,3,-2
9373,1,2
9374,1,0
9375,0,-2
9376,2,-2
9377,3,1
9378,1,1
9379,1,0
9380,2,1
9381,0,1
9382,0,1
9383,2,-4
9384,2,3
9385,2,0
9386,0,2
9387,0,1
9388,2,2
9389,3,2
9390,1,2
9391,0,-1
9392,0,0
9393,2,-2
9394,3,1
9395,3,1
9396,3,-1
9397,2,1
9398,3,1
9399,0,0
9400,2,-2
9401,0,1
9402,2,-1
9403,0,-2
9404,3,-3
9405,0,1
9406,0,1
9407,2,1
9408,2,0
9409,2,0
9410,3,0
9411,2,1
9412,0,0
9413,0,0
9414,0,-2
9415,3,3
9416,0,0
9417,3,1
9418,3,0
9419,2,0
9420,1,2
9421,0,0
9422,2,-1
9423,2,3
9424,0,1
9425,3,1
9426,0,-1
9427,3,-2
9428,3,0
9429,2,0
9430,2,1
9431,3,1
9432,3,-1
9433,0,0
9434,3,1
9435,0,1
9436,3,3
9437,3,0
9438,0,-1
9439,2,1
9440,2,1
9441,0,1
9442,0,0
9443,3,-1
9444,1,1
9445,3,1
9446,3,-1
9447,2,-1
9448,0,1
9449,1,-2
9450,1,2
9451,3,0
9452,0,1
9453,2,-4
9454,3,1
9455,3,1
9456,2,-1
9457,0,0
9458,0,1
9459,2,-3
9460,0,1
9461,1,2
9462,3,1
9463,1,3
9464,3,1
9465,3,1
9466,0,1
9467,3,-6
9468,0,-1
9469,2,0
9470,2,-5
9471,2,1
9472,3,1
9473,2,-2
9474,3,1
9475,2,0
9476,0,1
9477,2,-1
9478,3,-3
9479,0,0
9480,2,3
9481,3,1
9482,1,1
9483,3,0
9484,2,0
9485,0,0
9486,3,-1
9487,2,1
9488,0,1
9489,1,2
9490,3,0
9491,0,3
9492,1,-1
9493,3,1
9494,1,1
9495,0,1
9496,1,2
9497,0,-2
9498,3,0
9499,1,2
9500,0,0
9501,3,0
9502,2,-1
9503,3,-4
9504,2,1
9505,0,0
9506,1,1
9507,2,1
9508,2,0
9509,3,0
9510,0,0
9511,0,3
9512,2,-1
9513,3,1
9514,0,1
9515,0,1
9516,0,0
9517,3,-2
9518,0,-1
9519,0,1
9520,3,0
9521,0,1
9522,2,1
9523,2,-1
9524,3,1
9525,3,-1
9526,1,0
9527,2,0
9528,0,1
9529,1,2
9530,2,1
9531,0,0
9532,3,0
9533,1,2
9534,0,1
9535,2,0
9536,2,1
9537,3,2
9538,3,0
9539,3,1
9540,2,1
9541,0,0
9542,0,1
9543,0,-3
9544,1,1
9545,3,0
9546,0,0
9547,0,0
9548,2,1
9549,1,1
9550,1,2
9551,0,0
9552,2,0
9553,1,-2
9554,2,2
9555,2,1
9556,0,0
9557,2,-2
9558,3,0
9559,3,1
9560,1,2
9561,3,0
9562,0,1
9563,2,0
9564,1,2
9565,0,0
9566,2,0
9567,1,1
9568,3,1
9569,1,1
9570,2,1
9571,0,1
9572,2,3
9573,3,-1
9574,3,1
9575,3,1
9576,1,1
9577,3,1
9578,3,0
9579,0,0
9580,0,0
9581,2,-2
9582,0,1
9583,1,3
9584,2,-1
9585,2,0
9586,3,3
9587,3,-1
9588,0,1
9589,3,0
9590,2,1
9591,0,-1
9592,1,0
9593,2,1
9594,1,0
9595,0,0
9596,0,1
9597,3,1
9598,3,1
9599,0,1
9600,1,1
9601,0,1
9602,0,1
9603,3,1
9604,1,2
9605,0,0
9606,0,1
9607,3,1
9608,0,1
9609,2,1
9610,3,2
9611,0,1
9612,2,-1
9613,2,1
9614,2,-1
9615,3,-2
9616,2,1
9617,3,0
9618,1,2
9619,2,-1
9620,0,1
9621,1,2
9622,2,-1
9623,3,1
9624,1,1
9625,0,0
9626,1,2
9627,3,-1
9628,1,2
9629,0,0
9630,3,-3
9631,2,1
9632,3,1
9633,3,1
9634,2,1
9635,1,0
9636,2,1
9637,2,-1
9638,0,0
9639,2,0
9640,2,3
9641,0,1
9642,2,-1
9643,0,0
9644,2,-1
9645,0,1
9646,2,1
9647,2,-1
9648,0,1
9649,1,2
9650,2,1
9651,1,2
9652,3,1
9653,2,0
9654,3,0
9655,2,1
9656,1,0
9657,1,2
9658,0,1
9659,2,-1
9660,3,0
9661,2,1
9662,2,0
9663,2,1
9664,0,1
9665,2,0
9666,1,1
9667,0,1
9668,2,0
9669,0,1
9670,1,1
9671,3,0
9672,2,-1
9673,3,1
9674,2,1
9675,1,1
9676,2,-2
9677,3,2
9678,0,2
9679,2,-1
9680,1,3
9681,2,-2
9682,2,1
9683,1,1
9684,0,0
9685,2,1
9686,2,-1
9687,1,1
9688,3,0
9689,3,1
9690,2,-1
9691,2,-3
9692,2,1
9693,1,1
9694,0,0
9695,1,1
9696,1,3
9697,1,1
9698,2,1
9699,2,1
9700,1,2
9701,0,1
9702,1,0
9703,2,1
9704,3,1
9705,3,1
9706,0,-1
9707,1,-4
9708,0,0
9709,1,1
9710,2,1
9711,2,1
9712,0,1
9713,2,3
9714,0,2
9715,0,2
9716,0,2
9717,0,1
9718,3,1
9719,2,1
9720,1,2
9721,3,1
9722,0,1
9723,2,-1
9724,0,1
9725,0,-1
9726,1,2
9727,2,-1
9728,2,1
9729,3,1
9730,3,1
9731,0,-1
9732,0,2
9733,2,1
9734,2,0
9735,0,1
9736,2,2
9737,3,1
9738,2,-1
9739,2,1
9740,2,1
9741,2,-1
9742,2,-1
9743,3,1
9744,0,1
9745,1,2
9746,1,0
9747,0,-1
9748,3,2
9749,2,-1
9750,3,0
9751,3,1
9752,0,1
9753,3,0
9754,2,-1
9755,0,1
9756,3,3
9757,0,-1
9758,3,1
9759,2,-3
9760,2,-2
9761,1,-1
9762,2,-2
9763,0,0
9764,3,1
9765,1,2
9766,3,-4
9767,0,0
9768,3,1
9769,0,3
9770,1,2
9771,1,1
9772,1,1
9773,1,2
9774,2,1
9775,3,1
9776,2,0
9777,3,0
9778,0,-1
9779,0,1
9780,0,-2
9781,1,1
9782,1,2
9783,3,0
9784,0,3
9785,2,-2
9786,3,1
9787,2,0
9788,0,0
9789,3,-1
9790,1,1
9791,0,-1
9792,0,1
9793,0,-1
9794,2,-1
9795,3,-1
9796,1,1
9797,2,1
9798,3,0
9799,3,1
9800,0,0
9801,0,-1
9802,2,-3
9803,1,1
9804,0,1
9805,3,-2
9806,1,3
9807,0,-2
9808,1,2
9809,0,2
9810,0,1
9811,0,-2
9812,2,-1
9813,0,3
9814,1,2
9815,0,-2
9816,0,1
9817,3,-1
9818,2,0
9819,2,1
9820,2,0
9821,1,2
9822,2,-3
9823,1,1
9824,3,1
9825,1,1
9826,2,1
9827,1,2
9828,0,0
9829,2,-1
9830,3,2
9831,3,-2
9832,0,1
9833,2,1
9834,2,1
9835,0,-4
9836,0,0
9837,0,1
9838,1,3
9839,0,1
9840,2,-1
9841,3,1
9842,0,0
9843,2,3
9844,1,2
9845,3,2
9846,1,2
9847,2,-1
9848,3,1
9849,3,1
9850,2,1
9851,3,0
9852,0,0
9853,3,-1
9854,2,1
9855,0,-2
9856,0,1
9857,2,1
9858,2,-1
9859,1,-1
9860,0,-3
9861,3,1
9862,1,1
9863,1,-1
9864,0,1
9865,1,2
9866,1,0
9867,2,1
9868,2,-4
9869,2,0
9870,1,0
9871,0,1
9872,2,1
9873,0,-2
9874,3,1
9875,2,1
9876,0,1
9877,3,1
9878,0,1
9879,0,1
9880,3,0
9881,2,2
9882,1,-2
9883,0,0
9884,2,1
9885,0,0
9886,0,1
9887,3,1
9888,2,1
9889,1,1
9890,0,-1
9891,2,1
9892,3,-2
9893,3,3
9894,0,1
9895,0,1
9896,0,0
9897,1,-2
9898,3,1
9899,2,1
9900,0,3
9901,0,0
9902,3,1
9903,0,1
9904,0,3
9905,3,0
9906,0,-1
9907,2,1
9908,2,1
9909,1,-1
9910,3,1
9911,3,3
9912,2,1
9913,3,2
9914,1,2
9915,2,1
9916,3,0
9917,1,1
9918,1,1
9919,2,0
9920,2,1
9921,0,1
9922,3,1
9923,3,1
9924,0,1
9925,1,2
9926,0,1
9927,3,1
9928,3,1
9929,1,1
9930,2,0
9931,2,-2
9932,3,1
9933,2,1
9934,0,-2
9935,0,1
9936,2,1
9937,0,1
9938,1,2
9939,0,3
9940,2,1
9941,0,1
9942,0,1
9943,1,1
9944,2,1
9945,2,1
9946,3,1
9947,2,1
9948,0,1
9949,3,1
9950,3,0
9951,1,2
9952,2,0
9953,2,1
9954,2,-3
9955,2,-1
9956,1,2
9957,0,0
9958,3,0
9959,3,1
9960,3,1
9961,2,1
9962,2,-1
9963,2,1
9964,2,1
9965,0,1
9966,2,-1
9967,2,1
9968,2,0
9969,0,1
9970,2,1
9971,3,1
9972,0,-4
9973,0,0
9974,2,-2
9975,3,3
9976,1,0
9977,0,1
9978,1,2
9979,1,2
9980,1,2
9981,3,1
9982,1,2
9983,1,2
9984,3,0
9985,0,0
9986,1,3
9987,2,1
9988,2,1
9989,3,0
9990,2,-1
9991,2,-1
9992,3,1
9993,2,0
9994,2,-4
9995,3,1
9996,3,1
9997,2,-1
9998,1,-2
9999,2,1
10000,0,-4
10001,3,0
10002,0,1
10003,0,1
10004,1,2
10005,1,-2
10006,0,1
10007,3,0
10008,0,0
10009,1,1
10010,3,-1
10011,3,0
10012,1,1
10013,2,0
10014,2,1
10015,0,1
10016,3,2
10017,0,0
10018,3,0
10019,0,-3
10020,3,0
10021,0,1
10022,2,0
10023,3,-3
10024,0,0
10025,1,2
10026,3,1
10027,2,-1
10028,1,2
10029,1,-2
10030,0,1
10031,2,-6
10032,0,1
10033,2,-1
10034,2,0
10035,1,-1
10036,2,1
10037,2,1
10038,2,1
10039,2,-1
10040,2,1
10041,1,2
10042,0,1
10043,2,-1
10044,2,3
10045,1,2
10046,2,1
10047,2,1
10048,3,1
10049,0,-1
10050,3,-1
10051,3,1
10052,0,1
10053,0,-3
10054,2,1
10055,2,0
10056,3,1
10057,2,-1
10058,2,1
10059,0,1
10060,2,-1
10061,1,1
10062,3,-2
10063,2,-2
10064,0,1
10065,1,1
10066,3,1
10067,3,1
10068,2,1
10069,0,0
10070,2,1
10071,1,1
10072,0,0
10073,3,3
10074,0,1
10075,2,3
10076,0,1
10077,3,1
10078,1,1
10079,1,2
10080,3,3
10081,2,1
10082,2,0
10083,3,1
10084,1,2
10085,3,-2
10086,0,1
10087,3,1
10088,2,-2
10089,2,1
10090,1,1
10091,1,3
10092,3,1
10093,3,0
10094,3,1
10095,2,-1
10096,1,1
10097,3,1
10098,0,-2
10099,3,3
10100,3,0
10101,3,3
10102,2,3
10103,2,1
10104,1,1
10105,1,2
10106,3,1
10107,2,1
10108,2,1
10109,1,2
10110,0,2
10111,2,-1
10112,0,-1
10113,2,0
10114,2,0
10115,2,0
10116,1,1
10117,0,0
10118,3,1
10119,3,-4
10120,2,-1
10121,3,1
10122,0,0
10123,2,-2
10124,2,0
10125,0,0
10126,3,-1
10127,3,1
10128,3,-1
10129,3,1
10130,2,1
10131,3,1
10132,0,1
10133,0,0
10134,0,-1
10135,2,-1
10136,2,-1
10137,2,1
10138,1,2
10139,2,1
10140,0,1
10141,2,-1
10142,0,-2
10143,3,1
10144,0,0
10145,1,1
10146,0,1
10147,0,1
10148,2,1
10149,1,2
10150,1,-1
10151,1,2
10152,0,1
10153,2,0
10154,3,0
10155,2,-3
10156,0,1
10157,2,1
10158,1,0
10159,3,-1
10160,2,1
10161,3,0
10162,3,1
10163,0,0
10164,1,2
10165,0,1
10166,1,2
10167,0,1
10168,1,3
10169,3,3
10170,2,-1
10171,3,0
10172,0,1
10173,3,1
10174,1,1
10175,3,1
10176,2,1
10177,3,3
10178,2,1
10179,2,1
10180,3,1
10181,2,2
10182,3,1
10183,3,-4
10184,0,1
10185,2,-1
10186,1,2
10187,3,1
10188,3,0
10189,1,1
10190,3,1
10191,0,1
10192,3,1
10193,1,1
10194,1,1
10195,2,-2
10196,2,2
10197,2,3
10198,2,1
10199,2,1
10200,1,2
10201,0,1
10202,1,1
10203,1,2
10204,2,0
10205,2,1
10206,2,0
10207,2,-1
10208,2,1
10209,0,-1
10210,0,-4
10211,3,-1
10212,0,-1
10213,3,1
10214,2,1
10215,1,1
10216,2,-2
10217,2,1
10218,2,-3
10219,0,1
10220,3,1
10221,2,1
10222,2,1
10223,1,2
10224,1,-1
10225,3,1
10226,2,-1
10227,3,-3
10228,0,0
10229,3,1
10230,0,1
10231,2,1
10232,1,2
10233,2,1
10234,2,1
10235,2,1
10236,0,1
10237,2,-1
10238,1,2
10239,0,-2
10240,0,1
10241,1,2
10242,3,-1
10243,3,0
10244,3,1
10245,3,1
10246,1,-1
10247,3,1
10248,3,1
10249,1,2
10250,1,2
10251,2,-2
10252,2,1
10253,3,-1
10254,2,1
10255,2,1
10256,3,0
10257,0,-2
10258,3,1
10259,3,1
10260,3,0
10261,2,2
10262,3,1
10263,2,1
10264,1,1
10265,2,-1
10266,0,0
10267,0,1
10268,1,2
10269,3,-4
10270,3,1
10271,2,1
10272,0,0
10273,1,2
10274,2,-4
10275,0,1
10276,0,-1
10277,3,0
10278,2,1
10279,0,3
10280,3,0
10281,0,1
10282,3,-2
10283,1,1
10284,2,-2
10285,1,2
10286,2,0
10287,3,1
10288,2,0
10289,0,1
10290,2,1
10291,2,-2
10292,2,-3
10293,3,0
10294,1,2
10295,0,1
10296,3,0
10297,0,0
10298,2,1
10299,3,1
10300,2,1
10301,2,1
10302,1,-1
10303,2,1
10304,3,0
10305,0,0
10306,2,-2
10307,2,0
10308,3,-2
10309,0,-2
10310,3,0
10311,0,1
10312,3,1
10313,2,1
10314,2,0
10315,1,-1
10316,1,1
10317,2,-1
10318,0,-2
10319,2,0
10320,2,-1
10321,0,1
10322,2,1
10323,3,-1
10324,0,1
10325,2,1
10326,2,-4
10327,3,1
10328,3,1
10329,1,1
10330,1,2
10331,1,3
10332,1,2
10333,1,1
10334,3,0
10335,2,3
10336,0,2
10337,1,2
10338,3,0
10339,1,1
10340,0,-1
10341,2,-1
10342,1,2
10343,0,0
10344,0,-1
10345,1,3
10346,2,1
10347,2,0
10348,2,-1
10349,1,2
10350,2,2
10351,1,2
10352,1,1
10353,2,-3
10354,1,2
10355,0,0
10356,2,-1
10357,3,1
10358,3,3
10359,2,0
10360,2,0
10361,0,0
10362,1,1
10363,3,-3
10364,2,1
10365,2,-1
10366,1,1
10367,2,-1
10368,2,1
10369,1,-1
10370,3,0
10371,0,0
10372,1,0
10373,3,-1
10374,2,3
10375,3,0
10376,3,1
10377,0,-2
10378,2,1
10379,3,-4
10380,0,-3
10381,0,2
10382,3,0
10383,2,1
10384,0,1
10385,0,1
10386,2,1
10387,2,-1
10388,0,0
10389,0,1
10390,0,-1
10391,0,0
10392,1,2
10393,0,1
10394,2,-4
10395,1,1
10396,0,0
10397,2,0
10398,2,-3
10399,0,3
10400,1,1
10401,1,2
10402,0,-1
10403,3,1
10404,2,0
10405,3,0
10406,2,-3
10407,0,1
10408,1,1
10409,1,1
10410,2,1
10411,0,0
10412,0,-4
10413,0,-2
10414,3,1
10415,3,1
10416,1,0
10417,1,3
10418,0,0
10419,1,2
10420,0,-5
10421,0,0
10422,2,1
10423,1,1
10424,3,1
10425,1,2
10426,2,1
10427,0,1
10428,1,1
10429,0,1
10430,2,1
10431,3,3
10432,2,1
10433,2,-1
10434,1,-2
10435,3,0
10436,2,1
10437,3,1
10438,2,1
10439,3,0
10440,3,0
10441,1,2
10442,2,1
10443,2,0
10444,0,-1
10445,1,1
10446,0,1
10447,1,-1
10448,0,1
10449,2,0
10450,3,1
10451,0,1
10452,3,1
10453,1,2
10454,2,1
10455,2,-1
10456,0,1
10457,2,0
10458,0,0
10459,0,-4
10460,1,2
10461,1,2
10462,0,1
10463,3,1
10464,1,3
10465,2,1
10466,3,1
10467,2,-1
10468,1,-1
10469,3,-1
10470,1,0
10471,2,-1
10472,1,2
10473,2,1
10474,3,1
10475,2,-2
10476,1,2
10477,0,0
10478,1,0
10479,3,-3
10480,1,1
10481,0,-2
10482,3,1
10483,3,1
10484,2,0
10485,0,-1
10486,2,1
10487,2,0
10488,2,1
10489,3,-3
10490,1,-1
10491,2,0
10492,3,1
10493,1,1
10494,3,-1
10495,1,2
10496,0,1
10497,3,1
10498,3,1
10499,1,1
10500,3,1
10501,3,2
10502,2,1
10503,3,0
10504,0,-1
10505,0,0
10506,2,-1
10507,2,1
10508,1,2
10509,2,0
10510,2,0
10511,3,-1
10512,1,1
10513,2,1
10514,3,1
10515,2,0
10516,0,-1
10517,1,1
10518,3,1
10519,2,1
10520,2,3
10521,3,-2
10522,3,1
10523,1,1
10524,2,-1
10525,0,1
10526,0,1
10527,2,1
10528,1,2
10529,1,2
10530,1,2
10531,2,1
10532,2,0
10533,2,1
10534,3,1
10535,1,1
10536,1,0
10537,3,1
10538,0,-1
10539,3,3
10540,3,0
10541,0,-1
10542,2,1
10543,3,0
10544,2,-1
10545,2,0
10546,3,1
10547,2,-1
10548,2,-1
10549,3,1
10550,2,1
10551,3,1
10552,2,-3
10553,2,-2
10554,2,1
10555,1,1
10556,3,1
10557,2,0
10558,1,2
10559,3,1
10560,3,1
10561,2,-1
10562,1,1
10563,2,1
10564,1,1
10565,3,0
10566,2,-1
10567,2,-2
10568,2,1
10569,0,0
10570,0,1
10571,1,2
10572,2,-2
10573,3,0
10574,1,2
10575,2,0
10576,3,1
10577,3,3
10578,3,-1
10579,1,-3
10580,1,2
10581,3,1
10582,3,0
10583,0,0
10584,1,2
10585,3,0
10586,0,-2
10587,1,3
10588,3,1
10589,0,-4
10590,2,0
10591,2,0
10592,1,0
10593,2,1
10594,2,0
10595,0,1
10596,0,3
10597,1,2
10598,2,0
10599,0,1
10600,1,2
10601,2,0
10602,3,0
10603,3,1
10604,1,-1
10605,3,0
10606,2,0
10607,2,-2
10608,0,0
10609,0,0
10610,1,1
10611,2,-1
10612,1,2
10613,0,-1
10614,0,1
10615,3,-1
10616,0,0
10617,0,1
10618,1,1
10619,1,0
10620,3,1
10621,3,1
10622,2,-2
10623,3,-2
10624,3,-1
10625,2,2
10626,0,1
10627,1,2
10628,0,0
10629,2,0
10630,3,-2
10631,2,-5
10632,1,2
10633,3,0
10634,0,-2
10635,1,1
10636,1,2
10637,2,1
10638,0,0
10639,0,-1
10640,3,1
10641,0,3
10642,3,1
10643,1,1
10644,0,1
10645,2,0
10646,1,1
10647,2,1
10648,0,0
10649,0,1
10650,3,1
10651,2,1
10652,3,1
10653,3,0
10654,2,-1
10655,0,0
10656,2,1
10657,2,-3
10658,1,2
10659,2,1
10660,1,2
10661,2,1
10662,1,1
10663,0,0
10664,3,-1
10665,3,1
10666,1,1
10667,1,2
10668,1,2
10669,2,-2
10670,1,2
10671,2,0
10672,0,-1
10673,3,-1
10674,2,-2
10675,1,-3
10676,1,1
10677,3,2
10678,3,0
10679,1,3
10680,2,-1
10681,1,1
10682,3,1
10683,0,1
10684,2,1
10685,1,3
10686,3,1
10687,1,1
10688,2,1
10689,1,2
10690,0,1
10691,0,0
10692,3,0
10693,2,-2
10694,0,1
10695,2,0
10696,3,1
10697,2,-1
10698,1,1
10699,2,-5
10700,0,-2
10701,0,2
10702,2,1
10703,2,1
10704,1,2
10705,0,1
10706,2,-1
10707,1,1
10708,0,1
10709,1,2
10710,3,1
10711,2,1
10712,1,2
10713,0,0
10714,0,0
10715,0,1
10716,2,0
10717,2,1
10718,2,1
10719,1,1
10720,1,1
10721,1,-3
10722,2,1
10723,3,1
10724,1,2
10725,0,-2
10726,3,-1
10727,2,0
10728,3,1
10729,2,-1
10730,3,3
10731,0,1
10732,2,-1
10733,0,0
10734,1,2
10735,2,0
10736,1,2
10737,0,-4
10738,0,3
10739,2,2
10740,1,2
10741,3,0
10742,1,-2
10743,1,-1
10744,0,1
10745,3,1
10746,2,1
10747,3,1
10748,2,3
10749,3,1
10750,2,-3
10751,1,2
10752,0,1
10753,2,-4
10754,3,3
10755,3,0
10756,2,-4
10757,0,1
10758,3,1
10759,3,1
10760,0,1
10761,3,1
10762,1,0
10763,2,1
10764,3,-2
10765,0,-1
10766,2,1
10767,3,1
10768,1,2
10769,0,1
10770,1,-2
10771,3,1
10772,0,0
10773,3,1
10774,2,-1
10775,2,0
10776,2,1
10777,1,2
10778,2,-1
10779,2,1
10780,0,1
10781,1,-2
10782,0,0
10783,2,1
10784,1,1
10785,1,2
10786,0,0
10787,2,0
10788,1,-2
10789,1,2
10790,0,1
10791,3,0
10792,2,-2
10793,2,1
10794,2,1
10795,0,-1
10796,0,1
10797,2,1
10798,3,1
10799,0,0
10800,2,1
10801,3,1
10802,2,-3
10803,3,0
10804,3,0
10805,1,0
10806,3,-4
10807,0,-2
10808,1,1
10809,3,0
10810,3,0
10811,1,-2
10812,0,-1
10813,0,-3
10814,3,1
10815,0,1
10816,2,1
10817,3,1
10818,3,-1
10819,1,1
10820,2,1
10821,3,1
10822,3,0
10823,2,1
10824,2,1
10825,3,-1
10826,1,1
10827,0,1
10828,0,3
10829,2,0
10830,3,1
10831,3,3
10832,1,1
10833,3,0
10834,3,0
10835,2,1
10836,2,0
10837,3,0
10838,2,1
10839,0,1
10840,0,1
10841,2,0
10842,1,1
10843,3,-1
10844,0,0
10845,1,0
10846,2,0
10847,2,1
10848,3,0
10849,3,-1
10850,1,0
10851,0,0
10852,2,-2
10853,2,0
10854,2,-5
10855,3,2
10856,3,0
10857,0,1
10858,2,0
10859,2,1
10860,1,2
10861,3,1
10862,0,1
10863,3,0
10864,3,1
10865,3,1
10866,0,1
10867,3,1
10868,2,0
10869,2,1
10870,0,-1
10871,3,-1
10872,2,1
10873,0,1
10874,0,1
10875,3,0
10876,3,1
10877,3,1
10878,0,1
10879,2,1
10880,3,1
10881,2,-1
10882,3,1
10883,3,-1
10884,3,-1
10885,1,2
10886,0,0
10887,3,-1
10888,0,-1
10889,2,-1
10890,1,2
10891,2,1
10892,1,2
10893,3,0
10894,2,1
10895,0,1
10896,1,2
10897,1,1
10898,2,-1
10899,3,1
10900,0,0
10901,2,1
10902,0,1
10903,1,2
10904,0,1
10905,2,0
10906,2,-1
10907,1,2
10908,3,-1
10909,2,1
10910,0,1
10911,1,1
10912,3,1
10913,2,1
10914,0,1
10915,0,1
10916,2,-1
10917,3,1
10918,1,1
10919,0,1
10920,0,0
10921,0,1
10922,3,1
10923,2,2
10924,0,0
10925,2,1
10926,3,2
10927,1,2
10928,1,1
10929,2,0
10930,1,2
10931,0,-1
10932,3,0
10933,3,1
10934,0,-1
10935,3,3
10936,1,2
10937,1,2
10938,0,-1
10939,0,1
10940,0,1
10941,2,-1
10942,0,0
10943,0,1
10944,1,2
10945,0,3
10946,2,1
10947,1,2
10948,0,1
10949,0,1
10950,3,-5
10951,0,-3
10952,0,1
10953,3,3
10954,0,-1
10955,3,1
10956,3,0
10957,3,1
10958,0,-4
10959,3,3
10960,0,1
10961,0,-1
10962,2,0
10963,0,0
10964,0,1
10965,0,-1
10966,3,0
10967,1,2
10968,3,0
10969,1,1
10970,0,1
10971,1,2
10972,3,1
10973,3,-1
10974,0,1
10975,2,-1
10976,0,0
10977,2,-2
10978,0,0
10979,1,0
10980,0,3
10981,1,1
10982,0,0
10983,1,1
10984,0,0
10985,0,0
10986,2,1
10987,1,2
10988,2,-4
10989,1,1
10990,3,1
10991,1,2
10992,1,1
10993,2,1
10994,1,2
10995,3,-4
10996,1,1
10997,0,1
10998,3,1
10999,3,0
11000,2,-1
11001,1,2
11002,2,0
11003,0,0
11004,0,-1
11005,3,0
11006,0,0
11007,0,1
11008,3,1
11009,3,-1
11010,0,1
11011,0,1
11012,2,1
11013,1,2
11014,1,2
11015,3,1
